16
42
1,26,1,1,6,100,0.0001,3,13,0.477178,1056.31866503
1,26,1,1,6,100,0.0001,5,11,0.499401,1016.04822516
1,26,1,1,6,100,0.0001,7,9,0.465155,1030.49398398
1,26,1,1,6,100,0.0001,9,7,0.494493,1006.397156
1,26,1,1,6,100,0.0001,11,5,0.497707,1051.24857092
1,26,1,1,6,100,0.0001,13,3,0.387384,988.833557844
1,26,1,1,6,100,0.0001,15,1,0.496855,1041.53134704
3,24,1,1,6,100,0.0001,3,13,0.476966,861.216582775
3,24,1,1,6,100,0.0001,5,11,0.468986,748.007035017
3,24,1,1,6,100,0.0001,7,9,0.486013,715.870975018
3,24,1,1,6,100,0.0001,9,7,0.474006,741.061349154
3,24,1,1,6,100,0.0001,11,5,0.498453,712.211599112
3,24,1,1,6,100,0.0001,13,3,0.493721,730.024188995
3,24,1,1,6,100,0.0001,15,1,0.45339,806.146256924
5,22,1,1,6,100,0.0001,3,13,0.484305,715.478283167
5,22,1,1,6,100,0.0001,5,11,0.488637,756.515979052
5,22,1,1,6,100,0.0001,7,9,0.45299,747.817857981
5,22,1,1,6,100,0.0001,9,7,0.496919,739.781505108
5,22,1,1,6,100,0.0001,11,5,0.49539,726.121345997
5,22,1,1,6,100,0.0001,13,3,0.46364,727.193141937
5,22,1,1,6,100,0.0001,15,1,0.499317,784.072304964
7,20,1,1,6,100,0.0001,3,13,0.488313,758.913245916
7,20,1,1,6,100,0.0001,5,11,0.487163,691.065817118
7,20,1,1,6,100,0.0001,7,9,0.497241,695.605702877
7,20,1,1,6,100,0.0001,9,7,0.474343,681.244578123
7,20,1,1,6,100,0.0001,11,5,0.455096,633.463478088
7,20,1,1,6,100,0.0001,13,3,0.489415,667.504017115
7,20,1,1,6,100,0.0001,15,1,0.486801,733.405146122
9,18,1,1,6,100,0.0001,3,13,0.4256,727.567499161
9,18,1,1,6,100,0.0001,5,11,0.453495,730.045820951
9,18,1,1,6,100,0.0001,7,9,0.449136,703.775188923
9,18,1,1,6,100,0.0001,9,7,0.485239,677.693848848
9,18,1,1,6,100,0.0001,11,5,0.474847,651.357923985
9,18,1,1,6,100,0.0001,13,3,0.497486,726.182066917
9,18,1,1,6,100,0.0001,15,1,0.468889,663.533300161
11,16,1,1,6,100,0.0001,3,13,0.498773,781.334136009
